family,metric,contrast_id,method,factor,direction,arm_a,arm_b,mean,sample_sd,ci95_lo,ci95_hi,n_catalogs,wins,ties,losses,paired_t_stat,paired_t_p_two_sided,wilcoxon_stat,wilcoxon_p_two_sided,cohen_dz,cohen_dz_defined
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_implemented_r0__hidden30_only__bonus=0.00,hybrid,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,0.1245714285714286,0.06290483216100727,0.10742857142857146,0.14228571428571427,50,50,0,0,14.002946810110737,9.38882391817013e-19,0.0,7.339365758265277e-10,1.980315729204767,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_implemented_r0__hidden30_only__bonus=0.00,rl_only,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,0.10228571428571427,0.06404132360200228,0.08512857142857143,0.11942857142857143,50,48,0,2,11.29378940376506,3.0448773216107944e-15,11.5,1.4856810859318026e-09,1.5971830145390102,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_implemented_r0__hidden30_only__bonus=0.20,hybrid,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,0.021714285714285717,0.04379346475429112,0.00971428571428572,0.03371428571428572,50,24,17,9,3.506075338715717,0.0009832648164796707,112.0,0.001403131448391018,0.495833929471361,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_implemented_r0__hidden30_only__bonus=0.20,rl_only,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,0.024571428571428574,0.06402050900046057,0.007428571428571419,0.04228571428571429,50,29,4,17,2.713915280831809,0.009152472564252398,402.0,0.035920412438976125,0.3838055797283931,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.00,hybrid,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,0.1325714285714286,0.06600644901790546,0.11428571428571431,0.15085714285714286,50,47,3,0,14.201969281670623,5.3765188255154525e-19,3.0,1.2901327546972225e-09,2.0084617570544685,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.00,rl_only,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,0.09828571428571425,0.09487667086215598,0.07257142857142855,0.12457142857142854,50,42,2,6,7.325140567607475,2.0832956326513296e-09,82.0,1.2899111600193821e-07,1.0359313136999841,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.20,hybrid,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,0.042285714285714295,0.0532930571231003,0.027999999999999994,0.0565714285714286,50,34,9,7,5.610583616863825,9.261548730132482e-07,88.0,5.3109268619973425e-06,0.7934563443797112,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.20,rl_only,reward_implementation,component_continuous_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,-0.002857142857142875,0.07597759375096443,-0.02400000000000001,0.017714285714285696,50,20,6,24,-0.26590801173915685,0.79142572448269,518.5,0.8094211609681918,-0.037605071654517985,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__full_catalog__bonus=0.00,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,0.07314285714285713,0.06431907135866843,0.05542857142857144,0.09085714285714283,50,44,2,4,8.041131376518667,1.6531413437248723e-10,81.5,1.2596001960597006e-07,1.1371877049496533,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__full_catalog__bonus=0.00,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,0.04800000000000001,0.05955268493008808,0.03142857142857143,0.06457142857142857,50,35,9,6,5.699344292671186,6.77666416555934e-07,86.0,7.860776959814856e-06,0.8060089995329286,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__full_catalog__bonus=0.20,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,0.09257142857142857,0.07516412695456068,0.07200000000000001,0.11314285714285713,50,42,4,4,8.708660306339327,1.6090909954126985e-11,26.5,1.923964104350595e-08,1.231590551532531,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__full_catalog__bonus=0.20,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,0.07599999999999998,0.07154160153146999,0.056571428571428564,0.09599999999999997,50,37,6,7,7.511729430118809,1.073548734343418e-09,54.5,1.0761049998663026e-07,1.062318963695114,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__hidden30_only__bonus=0.00,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,0.036571428571428574,0.06082591350268459,0.020000000000000007,0.053142857142857165,50,32,10,8,4.251461860806291,9.500677414405662e-05,143.5,0.00019504520160294815,0.6012475023464213,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__hidden30_only__bonus=0.00,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,0.049142857142857134,0.07957404301361527,0.027428571428571427,0.07028571428571428,50,32,7,11,4.3669073753925485,6.510663105156567e-05,169.5,0.00014456006575753672,0.6175739635907239,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__hidden30_only__bonus=0.20,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,0.018857142857142864,0.03033067788270905,0.01085714285714286,0.027428571428571438,50,25,20,5,4.396213510180285,5.911647767973649e-05,43.5,4.560563480630238e-05,0.6217184769184789,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__hidden30_only__bonus=0.20,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,0.034285714285714294,0.07324227936704637,0.014285714285714289,0.0542857142857143,50,33,5,12,3.3100637062042235,0.0017551264929096596,272.0,0.0019838987743400725,0.4681136985632965,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__oracle_gt_hidden30__bonus=0.00,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,0.012571428571428567,0.06735559622771024,-0.006285714285714263,0.03142857142857142,50,21,11,18,1.319763002617792,0.1930471549385073,302.5,0.14773636354934325,0.18664267374203203,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__oracle_gt_hidden30__bonus=0.00,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,0.011428571428571425,0.09795918367346937,-0.016000000000000004,0.03828571428571427,50,28,3,19,0.8249579113843054,0.4133936313490739,493.0,0.32905336941018615,0.11666666666666665,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__oracle_gt_hidden30__bonus=0.20,hybrid,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,0.042285714285714295,0.04328840353816444,0.030285714285714284,0.05371428571428574,50,38,6,6,6.907280674461509,9.23408346759326e-09,81.0,1.2573779616124262e-06,0.9768370008941045,True
factorial_contrasts,f1_at_7,reward__component_continuous_fix_minus_inclusive_range_fix__oracle_gt_hidden30__bonus=0.20,rl_only,reward_implementation,component_continuous_fix_minus_inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,0.03314285714285712,0.08855543916617549,0.00857142857142854,0.057142857142857134,50,30,5,15,2.646425702845216,0.010906730770886835,361.0,0.019773824705328197,0.37426111207764545,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__full_catalog__bonus=0.00,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,candidate=full_catalog__bonus=0.00__reward=implemented_r0,0.08685714285714283,0.067306110072894,0.068,0.10514285714285712,50,42,3,5,9.125066749847546,3.841410222438236e-12,38.5,1.7091753262647476e-08,1.2904793155194176,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__full_catalog__bonus=0.00,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,candidate=full_catalog__bonus=0.00__reward=implemented_r0,0.054857142857142854,0.04539245314108683,0.04228571428571429,0.06742857142857143,50,39,9,2,8.54544203421656,2.8341032068009827e-11,15.0,6.584921186502528e-08,1.208508002126219,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__full_catalog__bonus=0.20,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,candidate=full_catalog__bonus=0.20__reward=implemented_r0,0.019428571428571427,0.07469276234251672,-0.0005714285714285689,0.04,50,25,10,15,1.8392778865121793,0.07193730895754709,337.0,0.06476684963046068,0.26011317320784466,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__full_catalog__bonus=0.20,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,candidate=full_catalog__bonus=0.20__reward=implemented_r0,0.05600000000000001,0.07021357315999079,0.03657142857142858,0.07542857142857143,50,37,6,7,5.639647430592587,8.361759487417365e-07,107.0,2.1562479658960825e-06,0.7975665883346615,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__hidden30_only__bonus=0.00,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,0.08800000000000002,0.08180390200966371,0.06514285714285716,0.1102857142857143,50,42,4,4,7.606653865614546,7.666763349870296e-10,73.5,3.305828197067315e-07,1.0757433061029822,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__hidden30_only__bonus=0.00,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,0.05314285714285714,0.07209831780449112,0.033714285714285704,0.07314285714285713,50,35,6,9,5.212004357610888,3.7244435343885946e-06,188.0,6.801315318330751e-05,0.7370887249680989,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__hidden30_only__bonus=0.20,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,0.0028571428571428493,0.04405516968351613,-0.009142857142857145,0.014857142857142864,50,18,12,20,0.45858524745629153,0.6485596370301129,408.5,0.9836139497175163,0.06485374764569095,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__hidden30_only__bonus=0.20,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,-0.009714285714285722,0.06989252176080163,-0.029142857142857137,0.00914285714285713,50,19,6,25,-0.9828000378156987,0.3305338347565725,398.5,0.2594665999063147,-0.1389889142579752,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.00,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,0.12000000000000002,0.08284809440891608,0.09714285714285718,0.1422857142857143,50,44,2,4,10.241975310086781,9.048091804330105e-14,33.5,5.3407518673018945e-09,1.4484340389015111,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.00,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,0.08685714285714285,0.08482728612581107,0.064,0.1102857142857143,50,41,4,5,7.240273444288168,2.817805332258897e-09,66.5,2.178485640427051e-07,1.023929290020209,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.20,hybrid,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,-4.440892098500626e-18,0.040816326530612256,-0.010857142857142885,0.011428571428571429,50,18,14,18,-7.693453047550495e-16,0.9999999999999993,313.0,0.7523418115143443,-1.0880185641326531e-16,True
factorial_contrasts,f1_at_7,reward__inclusive_range_fix_minus_implemented_r0__oracle_gt_hidden30__bonus=0.20,rl_only,reward_implementation,inclusive_range_fix_minus_implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,-0.036000000000000004,0.09375502207845339,-0.061714285714285715,-0.01028571428571428,50,18,3,29,-2.715144592618674,0.009123072831578158,343.5,0.012043049344252443,-0.38397943066853013,True
factorial_contrasts,ndcg_at_7,bonus_removal__full_catalog__component_continuous_fix,hybrid,gt_bonus,bonus_0.00_minus_0.20,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,-0.20341896115683464,0.07842372505230259,-0.2251215617303942,-0.18213952393545071,50,0,0,50,-18.341251548557683,1.3735596179324477e-23,0.0,1.7763568394002505e-15,-2.5938446690866805,True
factorial_contrasts,ndcg_at_7,bonus_removal__full_catalog__component_continuous_fix,rl_only,gt_bonus,bonus_0.00_minus_0.20,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,-0.205293810780283,0.063869631541326,-0.2228118977335532,-0.18788058781945208,50,0,0,50,-22.72827355273518,1.115078694384348e-27,0.0,1.7763568394002505e-15,-3.214263270760383,True
factorial_contrasts,ndcg_at_7,bonus_removal__full_catalog__implemented_r0,hybrid,gt_bonus,bonus_0.00_minus_0.20,candidate=full_catalog__bonus=0.00__reward=implemented_r0,candidate=full_catalog__bonus=0.20__reward=implemented_r0,-0.27433638352912315,0.06894686252421284,-0.29344066314300155,-0.25538783608396903,50,0,0,50,-28.135452436506817,6.675132920632109e-32,0.0,1.7763568394002505e-15,-3.978953841921108,True
factorial_contrasts,ndcg_at_7,bonus_removal__full_catalog__implemented_r0,rl_only,gt_bonus,bonus_0.00_minus_0.20,candidate=full_catalog__bonus=0.00__reward=implemented_r0,candidate=full_catalog__bonus=0.20__reward=implemented_r0,-0.20603384487799534,0.05688664516774665,-0.22187596754486594,-0.1904268799879178,50,0,0,50,-25.610216323631835,5.018472894094695e-30,0.0,7.548390027588035e-10,-3.6218315260188967,True
factorial_contrasts,ndcg_at_7,bonus_removal__full_catalog__inclusive_range_fix,hybrid,gt_bonus,bonus_0.00_minus_0.20,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,-0.16517718203179182,0.05116572812316813,-0.17914853451920593,-0.15111041386855636,50,0,0,50,-22.827370936812294,9.17393823498295e-28,0.0,1.7763568394002505e-15,-3.2282777572161367,True
factorial_contrasts,ndcg_at_7,bonus_removal__full_catalog__inclusive_range_fix,rl_only,gt_bonus,bonus_0.00_minus_0.20,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,candidate=full_catalog__bonus=0.20__reward=inclusive_range_fix,-0.15074171104365824,0.060951032359853115,-0.16777089535136763,-0.1341971651750494,50,0,0,50,-17.487888549176116,1.0470345307651286e-22,0.0,1.7763568394002505e-15,-2.4731609163514015,True
factorial_contrasts,ndcg_at_7,bonus_removal__hidden30_only__component_continuous_fix,hybrid,gt_bonus,bonus_0.00_minus_0.20,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,-0.11365043368375044,0.05151730898978048,-0.12757698175509313,-0.0994433350092662,50,1,0,49,-15.599221682660794,1.2259236160630002e-20,2.0,5.329070518200751e-15,-2.206063086608335,True
factorial_contrasts,ndcg_at_7,bonus_removal__hidden30_only__component_continuous_fix,rl_only,gt_bonus,bonus_0.00_minus_0.20,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,-0.3135756637008545,0.0799615969842695,-0.3353497028297966,-0.29136423096591985,50,0,0,50,-27.729746100689663,1.3050998378154417e-31,0.0,1.7763568394002505e-15,-3.921578301675777,True
factorial_contrasts,ndcg_at_7,bonus_removal__hidden30_only__implemented_r0,hybrid,gt_bonus,bonus_0.00_minus_0.20,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,-0.24625645948018032,0.06303828888829602,-0.2635954877085127,-0.22877556317008987,50,0,0,50,-27.622832960771472,1.559566583052839e-31,0.0,1.7763568394002505e-15,-3.906458500428958,True
factorial_contrasts,ndcg_at_7,bonus_removal__hidden30_only__implemented_r0,rl_only,gt_bonus,bonus_0.00_minus_0.20,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,candidate=hidden30_only__bonus=0.20__reward=implemented_r0,-0.3871810020251965,0.0711889356543216,-0.40690332125812984,-0.36746928374759336,50,0,0,50,-38.45798642193899,2.884613076515382e-38,0.0,1.7763568394002505e-15,-5.4387805979466455,True
factorial_contrasts,ndcg_at_7,bonus_removal__hidden30_only__inclusive_range_fix,hybrid,gt_bonus,bonus_0.00_minus_0.20,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,-0.13681337080943404,0.055450875086654076,-0.15234685613507082,-0.12202237708882092,50,0,0,50,-17.446372506323936,1.1579181043075487e-22,0.0,7.555220876380673e-10,-2.4672896612656396,True
factorial_contrasts,ndcg_at_7,bonus_removal__hidden30_only__inclusive_range_fix,rl_only,gt_bonus,bonus_0.00_minus_0.20,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.20__reward=inclusive_range_fix,-0.3380317234858039,0.08775704703674184,-0.3619979130908027,-0.31354668558841775,50,0,0,50,-27.237074628652202,2.9808613714149443e-31,0.0,1.7763568394002505e-15,-3.8519040339208073,True
factorial_contrasts,ndcg_at_7,bonus_removal__oracle_gt_hidden30__component_continuous_fix,hybrid,gt_bonus,bonus_0.00_minus_0.20,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,-0.1719970513371612,0.05973727010335163,-0.1886267061250615,-0.15536208125867448,50,0,0,50,-20.359196383460745,1.4775597463343078e-25,0.0,1.7763568394002505e-15,-2.8792251644507454,True
factorial_contrasts,ndcg_at_7,bonus_removal__oracle_gt_hidden30__component_continuous_fix,rl_only,gt_bonus,bonus_0.00_minus_0.20,candidate=oracle_gt_hidden30__bonus=0.00__reward=component_continuous_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=component_continuous_fix,-0.3593687272090125,0.10229059498843197,-0.38719108240385486,-0.3316754617368276,50,0,0,50,-24.842172829731684,2.009535749116504e-29,0.0,1.7763568394002505e-15,-3.5132137734622955,True
factorial_contrasts,ndcg_at_7,bonus_removal__oracle_gt_hidden30__implemented_r0,hybrid,gt_bonus,bonus_0.00_minus_0.20,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,-0.2825963084253955,0.06060210860172695,-0.2992304121664491,-0.2660009417685147,50,0,0,50,-32.97340152619507,4.116745971712768e-35,0.0,1.7763568394002505e-15,-4.663143163591878,True
factorial_contrasts,ndcg_at_7,bonus_removal__oracle_gt_hidden30__implemented_r0,rl_only,gt_bonus,bonus_0.00_minus_0.20,candidate=oracle_gt_hidden30__bonus=0.00__reward=implemented_r0,candidate=oracle_gt_hidden30__bonus=0.20__reward=implemented_r0,-0.47053013756235784,0.06886824821665172,-0.4899757207235982,-0.45203554157939796,50,0,0,50,-48.31182143275931,5.3589655193355985e-43,0.0,1.7763568394002505e-15,-6.832323309315539,True
factorial_contrasts,ndcg_at_7,bonus_removal__oracle_gt_hidden30__inclusive_range_fix,hybrid,gt_bonus,bonus_0.00_minus_0.20,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,-0.14502637864889156,0.05544413825402728,-0.1606075710065736,-0.13035299104435785,50,0,0,50,-18.495938258380328,9.577273721794153e-24,0.0,1.7763568394002505e-15,-2.6157206733816865,True
factorial_contrasts,ndcg_at_7,bonus_removal__oracle_gt_hidden30__inclusive_range_fix,rl_only,gt_bonus,bonus_0.00_minus_0.20,candidate=oracle_gt_hidden30__bonus=0.00__reward=inclusive_range_fix,candidate=oracle_gt_hidden30__bonus=0.20__reward=inclusive_range_fix,-0.3556256822472869,0.09025600147674279,-0.38038904028103027,-0.33097663965615576,50,0,0,50,-27.861341890483228,1.0490214115399171e-31,0.0,1.7763568394002505e-15,-3.940188756743503,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.00__component_continuous_fix,hybrid,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,-0.3037170238249067,0.10459674388607283,-0.33210249690558674,-0.27442976352448056,50,0,0,50,-20.532223005173616,1.0185443207637758e-25,0.0,1.7763568394002505e-15,-2.9036948239585394,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.00__component_continuous_fix,rl_only,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.00__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.00__reward=component_continuous_fix,-0.11127942644986169,0.08396389569634849,-0.13455318003811392,-0.08805118622190791,50,4,0,46,-9.371460959102313,1.6598699825119364e-12,34.0,6.616929226765933e-12,-1.3253247187612465,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.00__implemented_r0,hybrid,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.00__reward=implemented_r0,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,-0.32689240379958173,0.0907299340137369,-0.3522619124926159,-0.3023136416919828,50,0,0,50,-25.47646903502196,6.37333352335786e-30,0.0,1.7763568394002505e-15,-3.602916803070625,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.00__implemented_r0,rl_only,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.00__reward=implemented_r0,candidate=hidden30_only__bonus=0.00__reward=implemented_r0,-0.12704702393622824,0.06851251292449127,-0.1458252838466254,-0.10806536954559655,50,1,0,49,-13.112321869420565,1.2080975108375628e-17,2.0,8.532308998540056e-10,-1.85436234219359,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.00__inclusive_range_fix,hybrid,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,-0.355853293146717,0.1048707354324391,-0.38446306085256693,-0.32685614300496246,50,0,0,50,-23.993946037854688,9.712543997346021e-29,0.0,1.7763568394002505e-15,-3.393256390158229,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.00__inclusive_range_fix,rl_only,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.00__reward=inclusive_range_fix,candidate=hidden30_only__bonus=0.00__reward=inclusive_range_fix,-0.1175231294653077,0.09195059894540258,-0.1428587697175804,-0.09159694861378101,50,7,0,43,-9.037613973621495,5.182121077497874e-12,52.0,7.151434999741468e-11,-1.2781116252988116,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.20__component_continuous_fix,hybrid,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,-0.2139484963518224,0.09846171952422614,-0.23960981771222178,-0.18589706079063595,50,2,0,48,-15.364796930833203,2.2754177215418802e-20,6.0,2.4868995751603507e-14,-2.172910420269282,True
factorial_contrasts,ndcg_at_7,candidate__full_catalog_minus_hidden30_only__bonus=0.20__component_continuous_fix,rl_only,candidate_support,full_catalog_minus_hidden30_only,candidate=full_catalog__bonus=0.20__reward=component_continuous_fix,candidate=hidden30_only__bonus=0.20__reward=component_continuous_fix,-0.21956127937043315,0.07593556959857001,-0.24076692604121433,-0.19877954691761082,50,0,0,50,-20.445394740510512,1.2272152942102962e-25,0.0,1.7763568394002505e-15,-2.891415453010151,True
